2026-02-10 00:26:26 status unpacked keyboxd:amd64 2.4.4-2ubuntu17.4
2026-02-10 00:26:26 status half-configured keyboxd:amd64 2.4.4-2ubuntu17.4
2026-02-10 00:26:26 status installed keyboxd:amd64 2.4.4-2ubuntu17.4
2026-02-10 00:26:26 configure pciutils:amd64 1:3.10.0-2build1 <none>
2026-02-10 00:26:26 status unpacked pciutils:amd64 1:3.10.0-2build1
2026-02-10 00:26:26 status half-configured pciutils:amd64 1:3.10.0-2build1
2026-02-10 00:26:26 status installed pciutils:amd64 1:3.10.0-2build1
2026-02-10 00:26:26 configure libssh-4:amd64 0.10.6-2ubuntu0.2 <none>
2026-02-10 00:26:26 status unpacked libssh-4:amd64 0.10.6-2ubuntu0.2
2026-02-10 00:26:26 status half-configured libssh-4:amd64 0.10.6-2ubuntu0.2
2026-02-10 00:26:26 status installed libssh-4:amd64 0.10.6-2ubuntu0.2
2026-02-10 00:26:26 configure libdrm2:amd64 2.4.125-1ubuntu0.1~24.04.1 <none>
2026-02-10 00:26:26 status unpacked libdrm2:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-02-10 00:26:26 status half-configured libdrm2:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-02-10 00:26:26 status installed libdrm2:amd64 2.4.125-1ubuntu0.1~24.04.1
2026-02-10 00:26:26 configure libproc-processtable-perl:amd64 0.636-1build3 <none>
2026-02-10 00:26:26 status unpacked libproc-processtable-perl:amd64 0.636-1build3
2026-02-10 00:26:26 status half-configured libproc-processtable-perl:amd64 0.636-1build3
2026-02-10 00:26:26 status installed libproc-processtable-perl:amd64 0.636-1build3
2026-02-10 00:26:26 configure groff-base:amd64 1.23.0-3build2 <none>
2026-02-10 00:26:26 status unpacked groff-base:amd64 1.23.0-3build2
2026-02-10 00:26:26 status half-configured groff-base:amd64 1.23.0-3build2
2026-02-10 00:26:26 status installed groff-base:amd64 1.23.0-3build2
2026-02-10 00:26:26 configure libplymouth5:amd64 24.004.60-1ubuntu7.1 <none>
2026-02-10 00:26:26 status unpacked libplymouth5:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:26 status half-configured libplymouth5:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:26 status installed libplymouth5:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:26 configure xml-core:all 0.19 <none>
2026-02-10 00:26:26 status triggers-pending sgml-base:all 1.31
2026-02-10 00:26:26 status unpacked xml-core:all 0.19
2026-02-10 00:26:26 status half-configured xml-core:all 0.19
2026-02-10 00:26:27 status triggers-awaited xml-core:all 0.19
2026-02-10 00:26:27 configure gnupg:all 2.4.4-2ubuntu17.4 <none>
2026-02-10 00:26:27 status unpacked gnupg:all 2.4.4-2ubuntu17.4
2026-02-10 00:26:27 status half-configured gnupg:all 2.4.4-2ubuntu17.4
2026-02-10 00:26:27 status installed gnupg:all 2.4.4-2ubuntu17.4
2026-02-10 00:26:27 configure libintl-perl:all 1.33-1build3 <none>
2026-02-10 00:26:27 status unpacked libintl-perl:all 1.33-1build3
2026-02-10 00:26:27 status half-configured libintl-perl:all 1.33-1build3
2026-02-10 00:26:27 status installed libintl-perl:all 1.33-1build3
2026-02-10 00:26:27 configure libpam-systemd:amd64 255.4-1ubuntu8.12 <none>
2026-02-10 00:26:27 status unpacked libpam-systemd:amd64 255.4-1ubuntu8.12
2026-02-10 00:26:27 status half-configured libpam-systemd:amd64 255.4-1ubuntu8.12
2026-02-10 00:26:27 status installed libpam-systemd:amd64 255.4-1ubuntu8.12
2026-02-10 00:26:27 configure libpolkit-agent-1-0:amd64 124-2ubuntu1.24.04.2 <none>
2026-02-10 00:26:27 status unpacked libpolkit-agent-1-0:amd64 124-2ubuntu1.24.04.2
2026-02-10 00:26:27 status half-configured libpolkit-agent-1-0:amd64 124-2ubuntu1.24.04.2
2026-02-10 00:26:27 status installed libpolkit-agent-1-0:amd64 124-2ubuntu1.24.04.2
2026-02-10 00:26:27 configure libx11-6:amd64 2:1.8.7-1build1 <none>
2026-02-10 00:26:27 status unpacked libx11-6:amd64 2:1.8.7-1build1
2026-02-10 00:26:27 status half-configured libx11-6:amd64 2:1.8.7-1build1
2026-02-10 00:26:27 status installed libx11-6:amd64 2:1.8.7-1build1
2026-02-10 00:26:27 configure keyboard-configuration:all 1.226ubuntu1 <none>
2026-02-10 00:26:27 status unpacked keyboard-configuration:all 1.226ubuntu1
2026-02-10 00:26:27 status half-configured keyboard-configuration:all 1.226ubuntu1
2026-02-10 00:26:27 status installed keyboard-configuration:all 1.226ubuntu1
2026-02-10 00:26:27 configure netplan-generator:amd64 1.1.2-8ubuntu1~24.04.1 <none>
2026-02-10 00:26:27 status unpacked netplan-generator:amd64 1.1.2-8ubuntu1~24.04.1
2026-02-10 00:26:27 status half-configured netplan-generator:amd64 1.1.2-8ubuntu1~24.04.1
2026-02-10 00:26:28 status installed netplan-generator:amd64 1.1.2-8ubuntu1~24.04.1
2026-02-10 00:26:28 configure libterm-readkey-perl:amd64 2.38-2build4 <none>
2026-02-10 00:26:28 status unpacked libterm-readkey-perl:amd64 2.38-2build4
2026-02-10 00:26:28 status half-configured libterm-readkey-perl:amd64 2.38-2build4
2026-02-10 00:26:28 status installed libterm-readkey-perl:amd64 2.38-2build4
2026-02-10 00:26:28 configure initramfs-tools-core:all 0.142ubuntu25.8 <none>
2026-02-10 00:26:28 status unpacked initramfs-tools-core:all 0.142ubuntu25.8
2026-02-10 00:26:28 status half-configured initramfs-tools-core:all 0.142ubuntu25.8
2026-02-10 00:26:28 status installed initramfs-tools-core:all 0.142ubuntu25.8
2026-02-10 00:26:28 configure libsort-naturally-perl:all 1.03-4 <none>
2026-02-10 00:26:28 status unpacked libsort-naturally-perl:all 1.03-4
2026-02-10 00:26:28 status half-configured libsort-naturally-perl:all 1.03-4
2026-02-10 00:26:28 status installed libsort-naturally-perl:all 1.03-4
2026-02-10 00:26:28 configure libmodule-scandeps-perl:all 1.35-1ubuntu0.24.04.1 <none>
2026-02-10 00:26:28 status unpacked libmodule-scandeps-perl:all 1.35-1ubuntu0.24.04.1
2026-02-10 00:26:28 status half-configured libmodule-scandeps-perl:all 1.35-1ubuntu0.24.04.1
2026-02-10 00:26:28 status installed libmodule-scandeps-perl:all 1.35-1ubuntu0.24.04.1
2026-02-10 00:26:28 configure libxmuu1:amd64 2:1.1.3-3build2 <none>
2026-02-10 00:26:28 status unpacked libxmuu1:amd64 2:1.1.3-3build2
2026-02-10 00:26:28 status half-configured libxmuu1:amd64 2:1.1.3-3build2
2026-02-10 00:26:28 status installed libxmuu1:amd64 2:1.1.3-3build2
2026-02-10 00:26:28 configure libpython3-stdlib:amd64 3.12.3-0ubuntu2.1 <none>
2026-02-10 00:26:28 status unpacked libpython3-stdlib:amd64 3.12.3-0ubuntu2.1
2026-02-10 00:26:28 status half-configured libpython3-stdlib:amd64 3.12.3-0ubuntu2.1
2026-02-10 00:26:28 status installed libpython3-stdlib:amd64 3.12.3-0ubuntu2.1
2026-02-10 00:26:28 configure systemd-resolved:amd64 255.4-1ubuntu8.12 <none>
2026-02-10 00:26:28 status unpacked systemd-resolved:amd64 255.4-1ubuntu8.12
2026-02-10 00:26:28 status half-configured systemd-resolved:amd64 255.4-1ubuntu8.12
2026-02-10 00:26:28 status installed systemd-resolved:amd64 255.4-1ubuntu8.12
2026-02-10 00:26:28 configure needrestart:all 3.6-7ubuntu4.5 <none>
2026-02-10 00:26:28 status unpacked needrestart:all 3.6-7ubuntu4.5
2026-02-10 00:26:28 status half-configured needrestart:all 3.6-7ubuntu4.5
2026-02-10 00:26:28 status installed needrestart:all 3.6-7ubuntu4.5
2026-02-10 00:26:28 configure initramfs-tools:all 0.142ubuntu25.8 <none>
2026-02-10 00:26:28 status unpacked initramfs-tools:all 0.142ubuntu25.8
2026-02-10 00:26:28 status half-configured initramfs-tools:all 0.142ubuntu25.8
2026-02-10 00:26:28 status installed initramfs-tools:all 0.142ubuntu25.8
2026-02-10 00:26:28 configure gpg-wks-client:amd64 2.4.4-2ubuntu17.4 <none>
2026-02-10 00:26:28 status unpacked gpg-wks-client:amd64 2.4.4-2ubuntu17.4
2026-02-10 00:26:28 status half-configured gpg-wks-client:amd64 2.4.4-2ubuntu17.4
2026-02-10 00:26:28 status installed gpg-wks-client:amd64 2.4.4-2ubuntu17.4
2026-02-10 00:26:28 configure libcurl4t64:amd64 8.5.0-2ubuntu10.6 <none>
2026-02-10 00:26:28 status unpacked libcurl4t64:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:28 status half-configured libcurl4t64:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:28 status installed libcurl4t64:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:28 configure plymouth:amd64 24.004.60-1ubuntu7.1 <none>
2026-02-10 00:26:28 status unpacked plymouth:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:28 status half-configured plymouth:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:28 status installed plymouth:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:28 configure openssh-client:amd64 1:9.6p1-3ubuntu13.14 <none>
2026-02-10 00:26:28 status unpacked openssh-client:amd64 1:9.6p1-3ubuntu13.14
2026-02-10 00:26:28 status half-configured openssh-client:amd64 1:9.6p1-3ubuntu13.14
2026-02-10 00:26:28 status installed openssh-client:amd64 1:9.6p1-3ubuntu13.14
2026-02-10 00:26:28 configure libcurl3t64-gnutls:amd64 8.5.0-2ubuntu10.6 <none>
2026-02-10 00:26:28 status unpacked libcurl3t64-gnutls:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:28 status half-configured libcurl3t64-gnutls:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:28 status installed libcurl3t64-gnutls:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:28 configure libxext6:amd64 2:1.3.4-1build2 <none>
2026-02-10 00:26:28 status unpacked libxext6:amd64 2:1.3.4-1build2
2026-02-10 00:26:28 status half-configured libxext6:amd64 2:1.3.4-1build2
2026-02-10 00:26:28 status installed libxext6:amd64 2:1.3.4-1build2
2026-02-10 00:26:28 configure libappstream5:amd64 1.0.2-1build6 <none>
2026-02-10 00:26:28 status unpacked libappstream5:amd64 1.0.2-1build6
2026-02-10 00:26:28 status half-configured libappstream5:amd64 1.0.2-1build6
2026-02-10 00:26:28 status installed libappstream5:amd64 1.0.2-1build6
2026-02-10 00:26:28 configure python3:amd64 3.12.3-0ubuntu2.1 <none>
2026-02-10 00:26:28 status unpacked python3:amd64 3.12.3-0ubuntu2.1
2026-02-10 00:26:28 status half-configured python3:amd64 3.12.3-0ubuntu2.1
2026-02-10 00:26:28 status installed python3:amd64 3.12.3-0ubuntu2.1
2026-02-10 00:26:28 configure python3-markupsafe:amd64 2.1.5-1build2 <none>
2026-02-10 00:26:28 status unpacked python3-markupsafe:amd64 2.1.5-1build2
2026-02-10 00:26:28 status half-configured python3-markupsafe:amd64 2.1.5-1build2
2026-02-10 00:26:28 status installed python3-markupsafe:amd64 2.1.5-1build2
2026-02-10 00:26:28 configure libintl-xs-perl:amd64 1.33-1build3 <none>
2026-02-10 00:26:28 status unpacked libintl-xs-perl:amd64 1.33-1build3
2026-02-10 00:26:28 status half-configured libintl-xs-perl:amd64 1.33-1build3
2026-02-10 00:26:28 status installed libintl-xs-perl:amd64 1.33-1build3
2026-02-10 00:26:28 configure python3-tz:all 2024.1-2 <none>
2026-02-10 00:26:28 status unpacked python3-tz:all 2024.1-2
2026-02-10 00:26:28 status half-configured python3-tz:all 2024.1-2
2026-02-10 00:26:29 status installed python3-tz:all 2024.1-2
2026-02-10 00:26:29 configure sg3-utils-udev:all 1.46-3ubuntu4 <none>
2026-02-10 00:26:29 status triggers-pending initramfs-tools:all 0.142ubuntu25.8
2026-02-10 00:26:29 status unpacked sg3-utils-udev:all 1.46-3ubuntu4
2026-02-10 00:26:29 status half-configured sg3-utils-udev:all 1.46-3ubuntu4
2026-02-10 00:26:29 status installed sg3-utils-udev:all 1.46-3ubuntu4
2026-02-10 00:26:29 configure python3-serial:all 3.5-2 <none>
2026-02-10 00:26:29 status unpacked python3-serial:all 3.5-2
2026-02-10 00:26:29 status half-configured python3-serial:all 3.5-2
2026-02-10 00:26:29 status installed python3-serial:all 3.5-2
2026-02-10 00:26:29 configure python3-six:all 1.16.0-4 <none>
2026-02-10 00:26:29 status unpacked python3-six:all 1.16.0-4
2026-02-10 00:26:29 status half-configured python3-six:all 1.16.0-4
2026-02-10 00:26:29 status installed python3-six:all 1.16.0-4
2026-02-10 00:26:29 configure dbus-user-session:amd64 1.14.10-4ubuntu4.1 <none>
2026-02-10 00:26:29 status unpacked dbus-user-session:amd64 1.14.10-4ubuntu4.1
2026-02-10 00:26:29 status half-configured dbus-user-session:amd64 1.14.10-4ubuntu4.1
2026-02-10 00:26:29 status installed dbus-user-session:amd64 1.14.10-4ubuntu4.1
2026-02-10 00:26:29 configure python3-jinja2:all 3.1.2-1ubuntu1.3 <none>
2026-02-10 00:26:29 status unpacked python3-jinja2:all 3.1.2-1ubuntu1.3
2026-02-10 00:26:29 status half-configured python3-jinja2:all 3.1.2-1ubuntu1.3
2026-02-10 00:26:29 status installed python3-jinja2:all 3.1.2-1ubuntu1.3
2026-02-10 00:26:29 configure plymouth-theme-ubuntu-text:amd64 24.004.60-1ubuntu7.1 <none>
2026-02-10 00:26:29 status unpacked plymouth-theme-ubuntu-text:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:29 status half-configured plymouth-theme-ubuntu-text:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:29 status installed plymouth-theme-ubuntu-text:amd64 24.004.60-1ubuntu7.1
2026-02-10 00:26:29 configure python3-configobj:all 5.0.8-3 <none>
2026-02-10 00:26:29 status unpacked python3-configobj:all 5.0.8-3
2026-02-10 00:26:29 status half-configured python3-configobj:all 5.0.8-3
2026-02-10 00:26:29 status installed python3-configobj:all 5.0.8-3
2026-02-10 00:26:29 configure python3-pyparsing:all 3.1.1-1 <none>
2026-02-10 00:26:29 status unpacked python3-pyparsing:all 3.1.1-1
2026-02-10 00:26:29 status half-configured python3-pyparsing:all 3.1.1-1
2026-02-10 00:26:29 status installed python3-pyparsing:all 3.1.1-1
2026-02-10 00:26:29 configure appstream:amd64 1.0.2-1build6 <none>
2026-02-10 00:26:29 status unpacked appstream:amd64 1.0.2-1build6
2026-02-10 00:26:29 status half-configured appstream:amd64 1.0.2-1build6
2026-02-10 00:26:29 status installed appstream:amd64 1.0.2-1build6
2026-02-10 00:26:29 configure python3-certifi:all 2023.11.17-1 <none>
2026-02-10 00:26:29 status unpacked python3-certifi:all 2023.11.17-1
2026-02-10 00:26:29 status half-configured python3-certifi:all 2023.11.17-1
2026-02-10 00:26:30 status installed python3-certifi:all 2023.11.17-1
2026-02-10 00:26:30 configure python3-mdurl:all 0.1.2-1 <none>
2026-02-10 00:26:30 status unpacked python3-mdurl:all 0.1.2-1
2026-02-10 00:26:30 status half-configured python3-mdurl:all 0.1.2-1
2026-02-10 00:26:30 status installed python3-mdurl:all 0.1.2-1
2026-02-10 00:26:30 configure python3-gi:amd64 3.48.2-1 <none>
2026-02-10 00:26:30 status unpacked python3-gi:amd64 3.48.2-1
2026-02-10 00:26:30 status half-configured python3-gi:amd64 3.48.2-1
2026-02-10 00:26:30 status installed python3-gi:amd64 3.48.2-1
2026-02-10 00:26:30 configure python3-idna:all 3.6-2ubuntu0.1 <none>
2026-02-10 00:26:30 status unpacked python3-idna:all 3.6-2ubuntu0.1
2026-02-10 00:26:30 status half-configured python3-idna:all 3.6-2ubuntu0.1
2026-02-10 00:26:30 status installed python3-idna:all 3.6-2ubuntu0.1
2026-02-10 00:26:30 configure xfsprogs:amd64 6.6.0-1ubuntu2.1 <none>
2026-02-10 00:26:30 status unpacked xfsprogs:amd64 6.6.0-1ubuntu2.1
2026-02-10 00:26:30 status half-configured xfsprogs:amd64 6.6.0-1ubuntu2.1
2026-02-10 00:26:30 status installed xfsprogs:amd64 6.6.0-1ubuntu2.1
2026-02-10 00:26:30 configure python3-urllib3:all 2.0.7-1ubuntu0.6 <none>
2026-02-10 00:26:30 status unpacked python3-urllib3:all 2.0.7-1ubuntu0.6
2026-02-10 00:26:30 status half-configured python3-urllib3:all 2.0.7-1ubuntu0.6
2026-02-10 00:26:30 status installed python3-urllib3:all 2.0.7-1ubuntu0.6
2026-02-10 00:26:30 configure python3-markdown-it:all 3.0.0-2 <none>
2026-02-10 00:26:30 status unpacked python3-markdown-it:all 3.0.0-2
2026-02-10 00:26:30 status half-configured python3-markdown-it:all 3.0.0-2
2026-02-10 00:26:30 status installed python3-markdown-it:all 3.0.0-2
2026-02-10 00:26:31 configure python3-pyrsistent:amd64 0.20.0-1build2 <none>
2026-02-10 00:26:31 status unpacked python3-pyrsistent:amd64 0.20.0-1build2
2026-02-10 00:26:31 status half-configured python3-pyrsistent:amd64 0.20.0-1build2
2026-02-10 00:26:31 status installed python3-pyrsistent:amd64 0.20.0-1build2
2026-02-10 00:26:31 configure xauth:amd64 1:1.1.2-1build1 <none>
2026-02-10 00:26:31 status unpacked xauth:amd64 1:1.1.2-1build1
2026-02-10 00:26:31 status half-configured xauth:amd64 1:1.1.2-1build1
2026-02-10 00:26:31 status installed xauth:amd64 1:1.1.2-1build1
2026-02-10 00:26:31 configure python3-json-pointer:all 2.0-0ubuntu1 <none>
2026-02-10 00:26:31 status unpacked python3-json-pointer:all 2.0-0ubuntu1
2026-02-10 00:26:31 status half-configured python3-json-pointer:all 2.0-0ubuntu1
2026-02-10 00:26:31 status installed python3-json-pointer:all 2.0-0ubuntu1
2026-02-10 00:26:31 configure python3-httplib2:all 0.20.4-3 <none>
2026-02-10 00:26:31 status unpacked python3-httplib2:all 0.20.4-3
2026-02-10 00:26:31 status half-configured python3-httplib2:all 0.20.4-3
2026-02-10 00:26:31 status installed python3-httplib2:all 0.20.4-3
2026-02-10 00:26:31 configure curl:amd64 8.5.0-2ubuntu10.6 <none>
2026-02-10 00:26:31 status unpacked curl:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:31 status half-configured curl:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:31 status installed curl:amd64 8.5.0-2ubuntu10.6
2026-02-10 00:26:31 configure python3-xkit:all 0.5.0ubuntu6 <none>
2026-02-10 00:26:31 status unpacked python3-xkit:all 0.5.0ubuntu6
2026-02-10 00:26:31 status half-configured python3-xkit:all 0.5.0ubuntu6
2026-02-10 00:26:31 status installed python3-xkit:all 0.5.0ubuntu6
2026-02-10 00:26:31 configure cloud-guest-utils:all 0.33-1 <none>
2026-02-10 00:26:31 status unpacked cloud-guest-utils:all 0.33-1
2026-02-10 00:26:31 status half-configured cloud-guest-utils:all 0.33-1
2026-02-10 00:26:31 status installed cloud-guest-utils:all 0.33-1
2026-02-10 00:26:31 configure python3-distro-info:all 1.7build1 <none>
2026-02-10 00:26:31 status unpacked python3-distro-info:all 1.7build1
2026-02-10 00:26:31 status half-configured python3-distro-info:all 1.7build1
2026-02-10 00:26:31 status installed python3-distro-info:all 1.7build1
2026-02-10 00:26:31 configure cryptsetup-initramfs:all 2:2.7.0-1ubuntu4.2 <none>
2026-02-10 00:26:31 status unpacked cryptsetup-initramfs:all 2:2.7.0-1ubuntu4.2
2026-02-10 00:26:31 status half-configured cryptsetup-initramfs:all 2:2.7.0-1ubuntu4.2
2026-02-10 00:26:31 status installed cryptsetup-initramfs:all 2:2.7.0-1ubuntu4.2
2026-02-10 00:26:31 configure python3-systemd:amd64 235-1build4 <none>
2026-02-10 00:26:31 status unpacked python3-systemd:amd64 235-1build4
2026-02-10 00:26:31 status half-configured python3-systemd:amd64 235-1build4
2026-02-10 00:26:31 status installed python3-systemd:amd64 235-1build4
2026-02-10 00:26:31 configure python3-cffi-backend:amd64 1.16.0-2build1 <none>
2026-02-10 00:26:31 status unpacked python3-cffi-backend:amd64 1.16.0-2build1
2026-02-10 00:26:31 status half-configured python3-cffi-backend:amd64 1.16.0-2build1
2026-02-10 00:26:31 status installed python3-cffi-backend:amd64 1.16.0-2build1
2026-02-10 00:26:31 configure python3-blinker:all 1.7.0-1 <none>
2026-02-10 00:26:31 status unpacked python3-blinker:all 1.7.0-1
2026-02-10 00:26:31 status half-configured python3-blinker:all 1.7.0-1
2026-02-10 00:26:32 status installed python3-blinker:all 1.7.0-1
2026-02-10 00:26:32 configure python3-pkg-resources:all 68.1.2-2ubuntu1.2 <none>
2026-02-10 00:26:32 status unpacked python3-pkg-resources:all 68.1.2-2ubuntu1.2
2026-02-10 00:26:32 status half-configured python3-pkg-resources:all 68.1.2-2ubuntu1.2
2026-02-10 00:26:32 status installed python3-pkg-resources:all 68.1.2-2ubuntu1.2
2026-02-10 00:26:32 configure snapd:amd64 2.73+ubuntu24.04 <none>
2026-02-10 00:26:32 status unpacked snapd:amd64 2.73+ubuntu24.04
2026-02-10 00:26:32 status half-configured snapd:amd64 2.73+ubuntu24.04
2026-02-10 00:26:33 status installed snapd:amd64 2.73+ubuntu24.04
2026-02-10 00:26:33 configure python3-attr:all 23.2.0-2 <none>
2026-02-10 00:26:33 status unpacked python3-attr:all 23.2.0-2
2026-02-10 00:26:33 status half-configured python3-attr:all 23.2.0-2
2026-02-10 00:26:33 status installed python3-attr:all 23.2.0-2
2026-02-10 00:26:33 configure python3-dbus:amd64 1.3.2-5build3 <none>
2026-02-10 00:26:33 status unpacked python3-dbus:amd64 1.3.2-5build3
2026-02-10 00:26:33 status half-configured python3-dbus:amd64 1.3.2-5build3
2026-02-10 00:26:33 status installed python3-dbus:amd64 1.3.2-5build3
2026-02-10 00:26:33 configure python3-distro:all 1.9.0-1 <none>
2026-02-10 00:26:33 status unpacked python3-distro:all 1.9.0-1
2026-02-10 00:26:33 status half-configured python3-distro:all 1.9.0-1
2026-02-10 00:26:33 status installed python3-distro:all 1.9.0-1
2026-02-10 00:26:33 configure python3-jwt:all 2.7.0-1 <none>
2026-02-10 00:26:33 status unpacked python3-jwt:all 2.7.0-1
2026-02-10 00:26:33 status half-configured python3-jwt:all 2.7.0-1
2026-02-10 00:26:33 status installed python3-jwt:all 2.7.0-1
2026-02-10 00:26:33 configure python3-babel:all 2.10.3-3build1 <none>
2026-02-10 00:26:33 status unpacked python3-babel:all 2.10.3-3build1
2026-02-10 00:26:33 status half-configured python3-babel:all 2.10.3-3build1
2026-02-10 00:26:34 status installed python3-babel:all 2.10.3-3build1
2026-02-10 00:26:34 configure python3-colorama:all 0.4.6-4 <none>
2026-02-10 00:26:34 status unpacked python3-colorama:all 0.4.6-4
2026-02-10 00:26:34 status half-configured python3-colorama:all 0.4.6-4
2026-02-10 00:26:34 status installed python3-colorama:all 0.4.6-4
2026-02-10 00:26:34 configure python3-problem-report:all 2.28.1-0ubuntu3.8 <none>
2026-02-10 00:26:34 status unpacked python3-problem-report:all 2.28.1-0ubuntu3.8
2026-02-10 00:26:34 status half-configured python3-problem-report:all 2.28.1-0ubuntu3.8
2026-02-10 00:26:34 status installed python3-problem-report:all 2.28.1-0ubuntu3.8
2026-02-10 00:26:34 configure python3-apt:amd64 2.7.7ubuntu5.2 <none>
2026-02-10 00:26:34 status unpacked python3-apt:amd64 2.7.7ubuntu5.2
2026-02-10 00:26:34 status half-configured python3-apt:amd64 2.7.7ubuntu5.2
2026-02-10 00:26:34 status installed python3-apt:amd64 2.7.7ubuntu5.2
2026-02-10 00:26:34 configure python3-jsonpatch:all 1.32-3 <none>
2026-02-10 00:26:34 status unpacked python3-jsonpatch:all 1.32-3
2026-02-10 00:26:34 status half-configured python3-jsonpatch:all 1.32-3
2026-02-10 00:26:34 status installed python3-jsonpatch:all 1.32-3
2026-02-10 00:26:34 configure python3-debconf:all 1.5.86ubuntu1 <none>
2026-02-10 00:26:34 status unpacked python3-debconf:all 1.5.86ubuntu1
2026-02-10 00:26:34 status half-configured python3-debconf:all 1.5.86ubuntu1
2026-02-10 00:26:34 status installed python3-debconf:all 1.5.86ubuntu1
2026-02-10 00:26:34 configure python3-yaml:amd64 6.0.1-2build2 <none>
2026-02-10 00:26:34 status unpacked python3-yaml:amd64 6.0.1-2build2
2026-02-10 00:26:34 status half-configured python3-yaml:amd64 6.0.1-2build2
2026-02-10 00:26:34 status installed python3-yaml:amd64 6.0.1-2build2
2026-02-10 00:26:34 configure python3-lazr.uri:all 1.0.6-3 <none>
2026-02-10 00:26:34 status unpacked python3-lazr.uri:all 1.0.6-3
2026-02-10 00:26:34 status half-configured python3-lazr.uri:all 1.0.6-3
2026-02-10 00:26:34 status installed python3-lazr.uri:all 1.0.6-3
2026-02-10 00:26:34 configure python3-click:all 8.1.6-2 <none>
2026-02-10 00:26:34 status unpacked python3-click:all 8.1.6-2
2026-02-10 00:26:34 status half-configured python3-click:all 8.1.6-2
2026-02-10 00:26:35 status installed python3-click:all 8.1.6-2
2026-02-10 00:26:35 configure multipath-tools:amd64 0.9.4-5ubuntu8.1 <none>
2026-02-10 00:26:35 status unpacked multipath-tools:amd64 0.9.4-5ubuntu8.1
2026-02-10 00:26:35 status half-configured multipath-tools:amd64 0.9.4-5ubuntu8.1
2026-02-10 00:26:35 status installed multipath-tools:amd64 0.9.4-5ubuntu8.1
2026-02-10 00:26:35 configure unattended-upgrades:all 2.9.1+nmu4ubuntu1 <none>
2026-02-10 00:26:35 status unpacked unattended-upgrades:all 2.9.1+nmu4ubuntu1
2026-02-10 00:26:35 status half-configured unattended-upgrades:all 2.9.1+nmu4ubuntu1
2026-02-10 00:26:35 status installed unattended-upgrades:all 2.9.1+nmu4ubuntu1
2026-02-10 00:26:35 configure python3-pygments:all 2.17.2+dfsg-1 <none>
2026-02-10 00:26:35 status unpacked python3-pygments:all 2.17.2+dfsg-1
2026-02-10 00:26:35 status half-configured python3-pygments:all 2.17.2+dfsg-1
2026-02-10 00:26:36 status installed python3-pygments:all 2.17.2+dfsg-1
2026-02-10 00:26:36 configure python3-chardet:all 5.2.0+dfsg-1 <none>
2026-02-10 00:26:36 status unpacked python3-chardet:all 5.2.0+dfsg-1
2026-02-10 00:26:36 status half-configured python3-chardet:all 5.2.0+dfsg-1
2026-02-10 00:26:36 status installed python3-chardet:all 5.2.0+dfsg-1
2026-02-10 00:26:36 configure pollinate:all 4.33-3.1ubuntu1.1 <none>
2026-02-10 00:26:36 status unpacked pollinate:all 4.33-3.1ubuntu1.1
2026-02-10 00:26:36 status half-configured pollinate:all 4.33-3.1ubuntu1.1
2026-02-10 00:26:37 status installed pollinate:all 4.33-3.1ubuntu1.1
2026-02-10 00:26:37 configure python3-jsonschema:all 4.10.3-2ubuntu1 <none>
2026-02-10 00:26:37 status unpacked python3-jsonschema:all 4.10.3-2ubuntu1
2026-02-10 00:26:37 status half-configured python3-jsonschema:all 4.10.3-2ubuntu1
2026-02-10 00:26:37 status installed python3-jsonschema:all 4.10.3-2ubuntu1
2026-02-10 00:26:37 configure python3-cryptography:amd64 41.0.7-4ubuntu0.1 <none>
2026-02-10 00:26:37 status unpacked python3-cryptography:amd64 41.0.7-4ubuntu0.1
2026-02-10 00:26:37 status half-configured python3-cryptography:amd64 41.0.7-4ubuntu0.1
2026-02-10 00:26:37 status installed python3-cryptography:amd64 41.0.7-4ubuntu0.1
2026-02-10 00:26:37 configure python3-wadllib:all 1.3.6-5 <none>
2026-02-10 00:26:37 status unpacked python3-wadllib:all 1.3.6-5
2026-02-10 00:26:37 status half-configured python3-wadllib:all 1.3.6-5
2026-02-10 00:26:37 status installed python3-wadllib:all 1.3.6-5
2026-02-10 00:26:37 configure python3-requests:all 2.31.0+dfsg-1ubuntu1.1 <none>
2026-02-10 00:26:37 status unpacked python3-requests:all 2.31.0+dfsg-1ubuntu1.1
